tie;ajorata;kaista;osa;aet;let;tietyyppi;s_tietyyppi;katyyppi;s_katyyppi
2;0;11;46;0;588;1;tie;1;pääkaista
2;0;11;46;588;3210;1;tie;1;pääkaista
2;0;11;46;3210;3270;1;tie;1;pääkaista
2;0;12;46;190;329;1;tie;4;oma_vas
2;0;12;46;3210;3270;1;tie;2;ohitus
2;0;21;46;0;588;1;tie;1;pääkaista
2;0;21;46;588;3210;1;tie;1;pääkaista
2;0;21;46;3210;3270;1;tie;1;pääkaista
2;0;22;46;0;141;1;tie;4;oma_vas
2;0;22;46;329;446;1;tie;4;oma_vas
2;0;22;46;3210;3270;1;tie;2;ohitus
2;1;11;46;3270;3587;1;tie;1;pääkaista
2;1;11;46;3587;6102;1;tie;1;pääkaista
2;1;12;46;3270;3587;1;tie;2;ohitus
2;1;12;46;3587;6102;1;tie;2;ohitus
2;2;21;46;3270;3587;1;tie;1;pääkaista
2;2;21;46;3587;6102;1;tie;1;pääkaista
2;2;22;46;3270;3587;1;tie;2;ohitus
2;2;22;46;3587;6102;1;tie;2;ohitus
2;0;11;47;4588;5392;1;tie;1;pääkaista
2;0;11;47;5392;6425;1;tie;1;pääkaista
2;0;11;47;6425;6499;1;tie;1;pääkaista
2;0;12;47;6425;6499;1;tie;2;ohitus
2;0;21;47;4588;5392;1;tie;1;pääkaista
2;0;21;47;5392;6425;1;tie;1;pääkaista
2;0;21;47;6425;6499;1;tie;1;pääkaista
2;0;22;47;6425;6499;1;tie;2;ohitus
2;1;11;47;0;1750;1;tie;1;pääkaista
2;1;11;47;1750;4320;1;tie;1;pääkaista
2;1;11;47;4320;4409;1;tie;1;pääkaista
2;1;11;47;4409;4588;1;tie;1;pääkaista
2;1;11;47;6499;7065;1;tie;1;pääkaista
2;1;11;47;7065;7182;1;tie;1;pääkaista
2;1;12;47;0;1750;1;tie;2;ohitus
2;1;12;47;1750;4320;1;tie;2;ohitus
2;1;12;47;6499;7065;1;tie;2;ohitus
2;1;12;47;7065;7182;1;tie;2;ohitus
2;2;21;47;0;1750;1;tie;1;pääkaista
2;2;21;47;1750;4320;1;tie;1;pääkaista
2;2;21;47;4320;4409;1;tie;1;pääkaista
2;2;21;47;4409;4588;1;tie;1;pääkaista
2;2;21;47;6499;7065;1;tie;1;pääkaista
2;2;21;47;7065;7182;1;tie;1;pääkaista
2;2;22;47;0;1750;1;tie;2;ohitus
2;2;22;47;1750;4320;1;tie;2;ohitus
2;2;22;47;6499;7065;1;tie;2;ohitus
2;2;22;47;7065;7182;1;tie;2;ohitus
2;0;11;48;591;1655;1;tie;1;pääkaista
2;0;11;48;1655;3589;1;tie;1;pääkaista
2;0;21;48;591;1655;1;tie;1;pääkaista
2;0;21;48;1655;3589;1;tie;1;pääkaista
2;1;11;48;0;545;1;tie;1;pääkaista
2;1;11;48;545;557;1;tie;1;pääkaista
2;1;11;48;557;591;1;tie;1;pääkaista
2;1;12;48;0;545;1;tie;2;ohitus
2;2;21;48;0;545;1;tie;1;pääkaista
2;2;21;48;545;557;1;tie;1;pääkaista
2;2;21;48;557;591;1;tie;1;pääkaista
2;2;22;48;0;545;1;tie;2;ohitus
2;0;11;49;0;6685;1;tie;1;pääkaista
2;0;13;49;6535;6685;1;tie;3;oma_oik
2;0;21;49;0;6685;1;tie;1;pääkaista
2;0;11;50;0;4993;1;tie;1;pääkaista
2;0;12;50;3151;3240;1;tie;4;oma_vas
2;0;12;50;3240;3364;1;tie;4;oma_vas
2;0;21;50;0;4993;1;tie;1;pääkaista
2;0;22;50;0;106;1;tie;4;oma_vas
2;0;22;50;3364;3481;1;tie;4;oma_vas
2;0;22;50;3481;3500;1;tie;4;oma_vas
2;0;11;51;0;1475;1;tie;1;pääkaista
2;0;21;51;0;1475;1;tie;1;pääkaista
3;1;11;101;0;791;3;katu;1;pääkaista
3;1;11;101;791;2179;3;katu;1;pääkaista
3;1;11;101;2179;2380;1;tie;1;pääkaista
3;1;11;101;2380;2430;1;tie;1;pääkaista
3;1;11;101;2430;3026;1;tie;1;pääkaista
3;1;11;101;3026;4469;1;tie;1;pääkaista
3;1;11;101;4469;4483;1;tie;1;pääkaista
3;1;11;101;4483;4785;1;tie;1;pääkaista
3;1;11;101;4785;4812;1;tie;1;pääkaista
3;1;11;101;4812;5008;1;tie;1;pääkaista
3;1;11;101;5008;5725;1;tie;1;pääkaista
3;1;11;101;5725;5905;1;tie;1;pääkaista
3;1;11;101;5905;6813;1;tie;1;pääkaista
3;1;11;101;6813;6828;1;tie;1;pääkaista
3;1;11;101;6828;8075;1;tie;1;pääkaista
3;1;11;101;8075;8499;1;tie;1;pääkaista
3;1;11;101;8499;8570;1;tie;1;pääkaista
3;1;11;101;8570;8782;1;tie;1;pääkaista
3;1;12;101;0;791;3;katu;2;ohitus
3;1;12;101;791;2179;3;katu;2;ohitus
3;1;12;101;2179;2380;1;tie;2;ohitus
3;1;12;101;2380;2430;1;tie;2;ohitus
3;1;12;101;2430;3026;1;tie;2;ohitus
3;1;12;101;3026;4469;1;tie;2;ohitus
3;1;12;101;4469;4483;1;tie;2;ohitus
3;1;12;101;4483;4785;1;tie;2;ohitus
3;1;12;101;4785;4812;1;tie;2;ohitus
3;1;12;101;4812;5008;1;tie;2;ohitus
3;1;12;101;5008;5725;1;tie;2;ohitus
3;1;12;101;5725;5905;1;tie;2;ohitus
3;1;12;101;5905;6813;1;tie;2;ohitus
3;1;12;101;6813;6828;1;tie;2;ohitus
3;1;12;101;6828;8075;1;tie;2;ohitus
3;1;12;101;8075;8499;1;tie;2;ohitus
3;1;12;101;8499;8570;1;tie;2;ohitus
3;1;12;101;8570;8782;1;tie;2;ohitus
3;1;13;101;2179;2380;1;tie;5;suoraanlis
3;1;13;101;2380;2430;1;tie;11;vaihtuvasu
3;1;13;101;3638;3917;1;tie;5;suoraanlis
3;1;13;101;4469;4483;1;tie;11;vaihtuvasu
3;1;13;101;4483;4785;1;tie;9;joukkoliik
3;1;13;101;4785;4792;1;tie;9;joukkoliik
3;1;13;101;5683;5725;1;tie;5;suoraanlis
3;1;13;101;5725;5905;1;tie;5;suoraanlis
3;1;13;101;5905;6813;1;tie;5;suoraanlis
3;1;13;101;6813;6824;1;tie;5;suoraanlis
3;1;13;101;7573;7835;1;tie;9;joukkoliik
3;1;13;101;8570;8782;1;tie;11;vaihtuvasu
3;2;21;101;0;791;3;katu;1;pääkaista
3;2;21;101;791;2179;3;katu;1;pääkaista
3;2;21;101;2179;2380;1;tie;1;pääkaista
3;2;21;101;2380;2430;1;tie;1;pääkaista
3;2;21;101;2430;3026;1;tie;1;pääkaista
3;2;21;101;3026;4469;1;tie;1;pääkaista
3;2;21;101;4469;4483;1;tie;1;pääkaista
3;2;21;101;4483;4785;1;tie;1;pääkaista
3;2;21;101;4785;4812;1;tie;1;pääkaista
3;2;21;101;4812;5008;1;tie;1;pääkaista
3;2;21;101;5008;5725;1;tie;1;pääkaista
3;2;21;101;5725;5905;1;tie;1;pääkaista
3;2;21;101;5905;6813;1;tie;1;pääkaista
3;2;21;101;6813;6828;1;tie;1;pääkaista
3;2;21;101;6828;8075;1;tie;1;pääkaista
3;2;21;101;8075;8499;1;tie;1;pääkaista
3;2;21;101;8499;8570;1;tie;1;pääkaista
3;2;21;101;8570;8782;1;tie;1;pääkaista
3;2;22;101;0;791;3;katu;2;ohitus
3;2;22;101;791;2179;3;katu;2;ohitus
3;2;22;101;2179;2380;1;tie;2;ohitus
3;2;22;101;2380;2430;1;tie;2;ohitus
3;2;22;101;2430;3026;1;tie;2;ohitus
3;2;22;101;3026;4469;1;tie;2;ohitus
3;2;22;101;4469;4483;1;tie;2;ohitus
3;2;22;101;4483;4785;1;tie;2;ohitus
3;2;22;101;4785;4812;1;tie;2;ohitus
3;2;22;101;4812;5008;1;tie;2;ohitus
3;2;22;101;5008;5725;1;tie;2;ohitus
3;2;22;101;5725;5905;1;tie;2;ohitus
3;2;22;101;5905;6813;1;tie;2;ohitus
3;2;22;101;6813;6828;1;tie;2;ohitus
3;2;22;101;6828;8075;1;tie;2;ohitus
3;2;22;101;8075;8499;1;tie;2;ohitus
3;2;22;101;8499;8570;1;tie;2;ohitus
3;2;22;101;8570;8782;1;tie;2;ohitus
3;2;23;101;2179;2380;1;tie;5;suoraanlis
3;2;23;101;2380;2430;1;tie;5;suoraanlis
3;2;23;101;2430;3026;1;tie;9;joukkoliik
3;2;23;101;3026;3044;1;tie;9;joukkoliik
3;2;23;101;3397;3741;1;tie;9;joukkoliik
3;2;23;101;4483;4785;1;tie;9;joukkoliik
3;2;23;101;4785;4812;1;tie;9;joukkoliik
3;2;23;101;4812;4820;1;tie;9;joukkoliik
3;2;23;101;5008;5725;1;tie;5;suoraanlis
3;2;23;101;5725;5905;1;tie;5;suoraanlis
3;2;23;101;5905;6813;1;tie;5;suoraanlis
3;2;23;101;6813;6828;1;tie;5;suoraanlis
3;2;23;101;6828;6833;1;tie;5;suoraanlis
3;2;23;101;7508;7758;1;tie;9;joukkoliik
3;2;23;101;8075;8499;1;tie;5;suoraanlis
3;2;23;101;8499;8570;1;tie;5;suoraanlis
3;2;23;101;8570;8632;1;tie;5;suoraanlis
3;2;25;101;2179;2380;1;tie;11;vaihtuvasu
3;2;25;101;2380;2430;1;tie;11;vaihtuvasu
3;2;25;101;2430;3026;1;tie;11;vaihtuvasu
3;2;27;101;2179;2380;1;tie;11;vaihtuvasu
3;1;11;102;0;494;1;tie;1;pääkaista
3;1;11;102;494;3600;1;tie;1;pääkaista
3;1;12;102;0;494;1;tie;2;ohitus
3;1;12;102;494;3600;1;tie;2;ohitus
3;1;13;102;1263;1486;1;tie;9;joukkoliik
3;1;13;102;2390;2892;1;tie;5;suoraanlis
3;2;21;102;0;494;1;tie;1;pääkaista
3;2;21;102;494;3600;1;tie;1;pääkaista
3;2;22;102;0;494;1;tie;2;ohitus
3;2;22;102;494;3600;1;tie;2;ohitus
3;2;23;102;824;1038;1;tie;9;joukkoliik
3;2;23;102;2392;3269;1;tie;5;suoraanlis
3;2;23;102;3536;3600;1;tie;5;suoraanlis
3;1;11;103;0;135;1;tie;1;pääkaista
3;1;11;103;135;7333;1;tie;1;pääkaista
3;1;11;103;7333;7362;1;tie;1;pääkaista
3;1;11;103;7362;7468;1;tie;1;pääkaista
3;1;12;103;0;135;1;tie;2;ohitus
3;1;12;103;135;7333;1;tie;2;ohitus
3;1;12;103;7333;7362;1;tie;2;ohitus
3;1;12;103;7362;7468;1;tie;2;ohitus
3;1;13;103;311;1273;1;tie;5;suoraanlis
3;2;21;103;0;135;1;tie;1;pääkaista
3;2;21;103;135;7333;1;tie;1;pääkaista
3;2;21;103;7333;7362;1;tie;1;pääkaista
3;2;21;103;7362;7468;1;tie;1;pääkaista
3;2;22;103;0;135;1;tie;2;ohitus
3;2;22;103;135;7333;1;tie;2;ohitus
3;2;22;103;7333;7362;1;tie;2;ohitus
3;2;22;103;7362;7468;1;tie;2;ohitus
3;2;23;103;0;135;1;tie;8;sekoittum
3;2;23;103;135;1221;1;tie;8;sekoittum
3;1;11;104;0;4574;1;tie;1;pääkaista
3;1;11;104;4574;11597;1;tie;1;pääkaista
3;1;12;104;0;4574;1;tie;2;ohitus
3;1;12;104;4574;11597;1;tie;2;ohitus
3;2;21;104;0;4574;1;tie;1;pääkaista
3;2;21;104;4574;11597;1;tie;1;pääkaista
3;2;22;104;0;4574;1;tie;2;ohitus
3;2;22;104;4574;11597;1;tie;2;ohitus
3;1;11;106;0;6162;1;tie;1;pääkaista
3;1;11;106;6162;6802;1;tie;1;pääkaista
3;1;11;106;6802;12688;1;tie;1;pääkaista
3;1;12;106;0;6162;1;tie;2;ohitus
3;1;12;106;6162;6802;1;tie;2;ohitus
3;1;12;106;6802;12688;1;tie;2;ohitus
3;2;21;106;0;6162;1;tie;1;pääkaista
3;2;21;106;6162;6802;1;tie;1;pääkaista
3;2;21;106;6802;12688;1;tie;1;pääkaista
3;2;22;106;0;6162;1;tie;2;ohitus
3;2;22;106;6162;6802;1;tie;2;ohitus
3;2;22;106;6802;12688;1;tie;2;ohitus
3;1;11;108;0;6310;1;tie;1;pääkaista
3;1;12;108;0;6310;1;tie;2;ohitus
3;2;21;108;0;6310;1;tie;1;pääkaista
3;2;22;108;0;6310;1;tie;2;ohitus
3;1;11;109;0;4897;1;tie;1;pääkaista
3;1;11;109;4897;12200;1;tie;1;pääkaista
3;1;12;109;0;4897;1;tie;2;ohitus
3;1;12;109;4897;12200;1;tie;2;ohitus
3;2;21;109;0;4897;1;tie;1;pääkaista
3;2;21;109;4897;12200;1;tie;1;pääkaista
3;2;22;109;0;4897;1;tie;2;ohitus
3;2;22;109;4897;12200;1;tie;2;ohitus
3;1;11;111;0;3532;1;tie;1;pääkaista
3;1;12;111;0;3532;1;tie;2;ohitus
3;2;21;111;0;3532;1;tie;1;pääkaista
3;2;22;111;0;3532;1;tie;2;ohitus
3;1;11;112;0;9005;1;tie;1;pääkaista
3;1;12;112;0;9005;1;tie;2;ohitus
3;2;21;112;0;9005;1;tie;1;pääkaista
3;2;22;112;0;9005;1;tie;2;ohitus
3;1;11;113;0;4857;1;tie;1;pääkaista
3;1;11;113;4857;12352;1;tie;1;pääkaista
3;1;12;113;0;4857;1;tie;2;ohitus
3;1;12;113;4857;12352;1;tie;2;ohitus
3;2;21;113;0;4857;1;tie;1;pääkaista
3;2;21;113;4857;12352;1;tie;1;pääkaista
3;2;22;113;0;4857;1;tie;2;ohitus
3;2;22;113;4857;12352;1;tie;2;ohitus
3;1;11;115;0;7670;1;tie;1;pääkaista
3;1;12;115;0;7670;1;tie;2;ohitus
3;2;21;115;0;7670;1;tie;1;pääkaista
3;2;22;115;0;7670;1;tie;2;ohitus
3;1;11;116;0;820;1;tie;1;pääkaista
3;1;11;116;820;5750;1;tie;1;pääkaista
3;1;12;116;0;820;1;tie;2;ohitus
3;1;12;116;820;5750;1;tie;2;ohitus
3;2;21;116;0;820;1;tie;1;pääkaista
3;2;21;116;820;5750;1;tie;1;pääkaista
3;2;22;116;0;820;1;tie;2;ohitus
3;2;22;116;820;5750;1;tie;2;ohitus
3;1;11;117;0;5215;1;tie;1;pääkaista
3;1;12;117;0;5215;1;tie;2;ohitus
3;2;21;117;0;5215;1;tie;1;pääkaista
3;2;22;117;0;5215;1;tie;2;ohitus
3;1;11;118;0;8516;1;tie;1;pääkaista
3;1;11;118;8516;12299;1;tie;1;pääkaista
3;1;12;118;0;8516;1;tie;2;ohitus
3;1;12;118;8516;12299;1;tie;2;ohitus
3;2;21;118;0;8516;1;tie;1;pääkaista
3;2;21;118;8516;12299;1;tie;1;pääkaista
3;2;22;118;0;8516;1;tie;2;ohitus
3;2;22;118;8516;12299;1;tie;2;ohitus
3;1;11;120;0;4531;1;tie;1;pääkaista
3;1;12;120;0;4531;1;tie;2;ohitus
3;2;21;120;0;4531;1;tie;1;pääkaista
3;2;22;120;0;4531;1;tie;2;ohitus
3;1;11;121;0;1805;1;tie;1;pääkaista
3;1;11;121;1805;2305;1;tie;1;pääkaista
3;1;11;121;2305;2757;1;tie;1;pääkaista
3;1;11;121;2757;8822;1;tie;1;pääkaista
3;1;12;121;0;1805;1;tie;2;ohitus
3;1;12;121;1805;2305;1;tie;2;ohitus
3;1;12;121;2305;2757;1;tie;2;ohitus
3;1;12;121;2757;8822;1;tie;2;ohitus
3;2;21;121;0;1805;1;tie;1;pääkaista
3;2;21;121;1805;2305;1;tie;1;pääkaista
3;2;21;121;2305;2757;1;tie;1;pääkaista
3;2;21;121;2757;8822;1;tie;1;pääkaista
3;2;22;121;0;1805;1;tie;2;ohitus
3;2;22;121;1805;2305;1;tie;2;ohitus
3;2;22;121;2305;2757;1;tie;2;ohitus
3;2;22;121;2757;8822;1;tie;2;ohitus
3;1;11;122;0;4795;1;tie;1;pääkaista
3;1;12;122;0;4795;1;tie;2;ohitus
3;2;21;122;0;4795;1;tie;1;pääkaista
3;2;22;122;0;4795;1;tie;2;ohitus
3;1;11;123;0;3928;1;tie;1;pääkaista
3;1;11;123;3928;4403;1;tie;1;pääkaista
3;1;11;123;4403;5153;1;tie;1;pääkaista
3;1;11;123;5153;5369;1;tie;1;pääkaista
3;1;11;123;5369;5673;1;tie;1;pääkaista
3;1;12;123;0;3928;1;tie;2;ohitus
3;1;12;123;3928;4403;1;tie;2;ohitus
3;1;12;123;4403;5153;1;tie;2;ohitus
3;1;12;123;5153;5369;1;tie;2;ohitus
3;1;12;123;5369;5673;1;tie;2;ohitus
3;1;13;123;4403;5153;1;tie;8;sekoittum
3;1;13;123;5153;5369;1;tie;8;sekoittum
3;2;21;123;0;3928;1;tie;1;pääkaista
3;2;21;123;3928;4403;1;tie;1;pääkaista
3;2;21;123;4403;5153;1;tie;1;pääkaista
3;2;21;123;5153;5369;1;tie;1;pääkaista
3;2;21;123;5369;5673;1;tie;1;pääkaista
3;2;22;123;0;3928;1;tie;2;ohitus
3;2;22;123;3928;4403;1;tie;2;ohitus
3;2;22;123;4403;5153;1;tie;2;ohitus
3;2;22;123;5153;5369;1;tie;2;ohitus
3;2;22;123;5369;5673;1;tie;2;ohitus
3;2;23;123;3928;4403;1;tie;8;sekoittum
3;2;23;123;4403;5153;1;tie;8;sekoittum
3;1;11;124;0;8350;1;tie;1;pääkaista
3;1;12;124;0;8350;1;tie;2;ohitus
3;2;21;124;0;8350;1;tie;1;pääkaista
3;2;22;124;0;8350;1;tie;2;ohitus
3;1;11;125;0;4612;1;tie;1;pääkaista
3;1;12;125;0;4612;1;tie;2;ohitus
3;2;21;125;0;4612;1;tie;1;pääkaista
3;2;22;125;0;4612;1;tie;2;ohitus
3;1;11;126;0;4075;1;tie;1;pääkaista
3;1;12;126;0;4075;1;tie;2;ohitus
3;2;21;126;0;4075;1;tie;1;pääkaista
3;2;22;126;0;4075;1;tie;2;ohitus
3;1;11;134;0;1191;1;tie;1;pääkaista
3;1;11;134;1191;6360;1;tie;1;pääkaista
3;1;12;134;0;1191;1;tie;2;ohitus
3;1;12;134;1191;6360;1;tie;2;ohitus
3;2;21;134;0;1191;1;tie;1;pääkaista
3;2;21;134;1191;6360;1;tie;1;pääkaista
3;2;22;134;0;1191;1;tie;2;ohitus
3;2;22;134;1191;6360;1;tie;2;ohitus
3;1;11;135;0;4840;1;tie;1;pääkaista
3;1;11;135;4840;5005;1;tie;1;pääkaista
3;1;12;135;0;4840;1;tie;2;ohitus
3;1;12;135;4840;5005;1;tie;2;ohitus
3;2;21;135;0;4840;1;tie;1;pääkaista
3;2;21;135;4840;5005;1;tie;1;pääkaista
3;2;22;135;0;4840;1;tie;2;ohitus
3;2;22;135;4840;5005;1;tie;2;ohitus
3;1;11;136;0;613;1;tie;1;pääkaista
3;1;11;136;613;1473;1;tie;1;pääkaista
3;1;11;136;1473;1873;1;tie;1;pääkaista
3;1;11;136;1873;2240;1;tie;1;pääkaista
3;1;11;136;2240;2509;1;tie;1;pääkaista
3;1;11;136;2509;4281;1;tie;1;pääkaista
3;1;11;136;4281;7740;1;tie;1;pääkaista
3;1;12;136;0;613;1;tie;2;ohitus
3;1;12;136;613;1473;1;tie;2;ohitus
3;1;12;136;1473;1873;1;tie;2;ohitus
3;1;12;136;1873;2240;1;tie;2;ohitus
3;1;12;136;2240;2509;1;tie;2;ohitus
3;1;12;136;2509;4281;1;tie;2;ohitus
3;1;12;136;4281;7740;1;tie;2;ohitus
3;1;13;136;2509;4281;1;tie;8;sekoittum
3;2;21;136;0;613;1;tie;1;pääkaista
3;2;21;136;613;1473;1;tie;1;pääkaista
3;2;21;136;1473;1873;1;tie;1;pääkaista
3;2;21;136;1873;2240;1;tie;1;pääkaista
3;2;21;136;2240;2509;1;tie;1;pääkaista
3;2;21;136;2509;4281;1;tie;1;pääkaista
3;2;21;136;4281;7740;1;tie;1;pääkaista
3;2;22;136;0;613;1;tie;2;ohitus
3;2;22;136;613;1473;1;tie;2;ohitus
3;2;22;136;1473;1873;1;tie;2;ohitus
3;2;22;136;1873;2240;1;tie;2;ohitus
3;2;22;136;2240;2509;1;tie;2;ohitus
3;2;22;136;2509;4281;1;tie;2;ohitus
3;2;22;136;4281;7740;1;tie;2;ohitus
3;1;11;137;0;211;1;tie;1;pääkaista
3;1;11;137;211;1126;1;tie;1;pääkaista
3;1;11;137;1126;1157;1;tie;1;pääkaista
3;1;11;137;1157;2431;1;tie;1;pääkaista
3;1;12;137;0;211;1;tie;2;ohitus
3;1;12;137;211;1126;1;tie;2;ohitus
3;1;12;137;1126;1157;1;tie;2;ohitus
3;1;12;137;1157;2431;1;tie;2;ohitus
3;2;21;137;0;211;1;tie;1;pääkaista
3;2;21;137;211;1126;1;tie;1;pääkaista
3;2;21;137;1126;1157;1;tie;1;pääkaista
3;2;21;137;1157;2431;1;tie;1;pääkaista
3;2;22;137;0;211;1;tie;2;ohitus
3;2;22;137;211;1126;1;tie;2;ohitus
3;2;22;137;1126;1157;1;tie;2;ohitus
3;2;22;137;1157;2431;1;tie;2;ohitus
3;1;11;138;0;316;1;tie;1;pääkaista
3;1;11;138;316;3352;1;tie;1;pääkaista
3;1;11;138;3352;3360;1;tie;1;pääkaista
3;1;11;138;3360;4527;1;tie;1;pääkaista
3;1;11;138;4527;4588;1;tie;1;pääkaista
3;1;11;138;4588;4903;1;tie;1;pääkaista
3;1;11;138;4903;5614;1;tie;1;pääkaista
3;1;11;138;5614;6802;1;tie;1;pääkaista
3;1;12;138;0;316;1;tie;2;ohitus
3;1;12;138;316;3352;1;tie;2;ohitus
3;1;12;138;3352;3360;1;tie;2;ohitus
3;1;12;138;3360;4527;1;tie;2;ohitus
3;1;12;138;4527;4588;1;tie;2;ohitus
3;1;12;138;4588;4903;1;tie;2;ohitus
3;1;12;138;4903;5614;1;tie;2;ohitus
3;1;12;138;5614;6802;1;tie;2;ohitus
3;1;13;138;3360;4527;1;tie;8;sekoittum
3;2;21;138;0;316;1;tie;1;pääkaista
3;2;21;138;316;3352;1;tie;1;pääkaista
3;2;21;138;3352;3360;1;tie;1;pääkaista
3;2;21;138;3360;4527;1;tie;1;pääkaista
3;2;21;138;4527;4588;1;tie;1;pääkaista
3;2;21;138;4588;4903;1;tie;1;pääkaista
3;2;21;138;4903;5614;1;tie;1;pääkaista
3;2;21;138;5614;6802;1;tie;1;pääkaista
3;2;22;138;0;316;1;tie;2;ohitus
3;2;22;138;316;3352;1;tie;2;ohitus
3;2;22;138;3352;3360;1;tie;2;ohitus
3;2;22;138;3360;4527;1;tie;2;ohitus
3;2;22;138;4527;4588;1;tie;2;ohitus
3;2;22;138;4588;4903;1;tie;2;ohitus
3;2;22;138;4903;5614;1;tie;2;ohitus
3;2;22;138;5614;6802;1;tie;2;ohitus
3;2;23;138;3352;3360;1;tie;8;sekoittum
3;2;23;138;3360;4527;1;tie;8;sekoittum
3;2;23;138;4527;4588;1;tie;8;sekoittum
3;0;11;139;3858;3922;1;tie;1;pääkaista
3;0;11;139;3922;3963;1;tie;1;pääkaista
3;0;21;139;3858;3922;1;tie;1;pääkaista
3;0;21;139;3922;3963;1;tie;1;pääkaista
3;1;11;139;0;1956;1;tie;1;pääkaista
3;1;11;139;1956;2776;1;tie;1;pääkaista
3;1;11;139;2776;3282;1;tie;1;pääkaista
3;1;11;139;3282;3622;1;tie;1;pääkaista
3;1;11;139;3622;3803;1;tie;1;pääkaista
3;1;11;139;3803;3858;1;tie;1;pääkaista
3;1;12;139;0;1956;1;tie;2;ohitus
3;1;12;139;1956;2776;1;tie;2;ohitus
3;1;12;139;2776;3282;1;tie;2;ohitus
3;2;21;139;0;1956;1;tie;1;pääkaista
3;2;21;139;1956;2776;1;tie;1;pääkaista
3;2;21;139;2776;3282;1;tie;1;pääkaista
3;2;21;139;3282;3622;1;tie;1;pääkaista
3;2;21;139;3622;3803;1;tie;1;pääkaista
3;2;21;139;3803;3858;1;tie;1;pääkaista
3;2;22;139;0;1956;1;tie;2;ohitus
3;2;22;139;1956;2776;1;tie;2;ohitus
3;2;22;139;2776;3282;1;tie;2;ohitus
3;2;22;139;3282;3622;1;tie;2;ohitus
3;2;22;139;3622;3803;1;tie;2;ohitus
3;0;11;203;1677;4110;1;tie;1;pääkaista
3;0;11;203;4110;6203;1;tie;1;pääkaista
3;0;11;203;6203;6629;1;tie;1;pääkaista
3;0;12;203;3746;3838;1;tie;4;oma_vas
3;0;12;203;4022;4110;1;tie;4;oma_vas
3;0;12;203;4110;4148;1;tie;4;oma_vas
3;0;13;203;5002;5127;1;tie;3;oma_oik
3;0;21;203;1677;4110;1;tie;1;pääkaista
3;0;21;203;4110;6203;1;tie;1;pääkaista
3;0;21;203;6203;6629;1;tie;1;pääkaista
3;0;22;203;3838;3975;1;tie;4;oma_vas
3;0;22;203;5127;5252;1;tie;4;oma_vas
3;1;11;203;0;1640;1;tie;1;pääkaista
3;1;11;203;1640;1677;1;tie;1;pääkaista
3;1;12;203;0;1640;1;tie;2;ohitus
3;1;13;203;537;707;1;tie;3;oma_oik
3;1;13;203;1188;1352;1;tie;3;oma_oik
3;2;21;203;0;1640;1;tie;1;pääkaista
3;2;21;203;1640;1677;1;tie;1;pääkaista
3;2;22;203;0;1640;1;tie;2;ohitus
3;2;23;203;138;251;1;tie;3;oma_oik
3;2;23;203;1362;1557;1;tie;3;oma_oik
3;0;11;204;0;3199;1;tie;1;pääkaista
3;0;11;204;3199;6364;1;tie;1;pääkaista
3;0;11;204;6364;6611;1;tie;1;pääkaista
3;0;12;204;4622;4820;1;tie;4;oma_vas
3;0;21;204;0;3199;1;tie;1;pääkaista
3;0;21;204;3199;6364;1;tie;1;pääkaista
3;0;21;204;6364;6611;1;tie;1;pääkaista
3;0;22;204;3199;6364;1;tie;2;ohitus
3;0;11;205;0;600;1;tie;1;pääkaista
3;0;11;205;600;3215;1;tie;1;pääkaista
3;0;11;205;3215;3680;1;tie;1;pääkaista
3;0;11;205;3680;6610;1;tie;1;pääkaista
3;0;11;205;6610;6638;1;tie;1;pääkaista
3;0;12;205;140;258;1;tie;4;oma_vas
3;0;12;205;600;3215;1;tie;2;ohitus
3;0;21;205;0;600;1;tie;1;pääkaista
3;0;21;205;600;3215;1;tie;1;pääkaista
3;0;21;205;3215;3680;1;tie;1;pääkaista
3;0;21;205;3680;6610;1;tie;1;pääkaista
3;0;21;205;6610;6638;1;tie;1;pääkaista
3;0;22;205;210;360;1;tie;4;oma_vas
3;0;22;205;3680;6610;1;tie;2;ohitus
3;0;22;205;6610;6638;1;tie;2;ohitus
3;0;11;206;0;130;1;tie;1;pääkaista
3;0;11;206;130;372;1;tie;1;pääkaista
3;0;11;206;372;1831;1;tie;1;pääkaista
3;0;11;206;2266;2990;1;tie;1;pääkaista
3;0;12;206;2591;2632;1;tie;4;oma_vas
3;0;13;206;50;114;1;tie;3;oma_oik
3;0;13;206;114;130;1;tie;3;oma_oik
3;0;13;206;130;187;1;tie;3;oma_oik
3;0;13;206;750;900;1;tie;3;oma_oik
3;0;21;206;0;130;1;tie;1;pääkaista
3;0;21;206;130;372;1;tie;1;pääkaista
3;0;21;206;372;1831;1;tie;1;pääkaista
3;0;21;206;2266;2990;1;tie;1;pääkaista
3;0;22;206;0;130;1;tie;2;ohitus
3;0;22;206;175;250;1;tie;4;oma_vas
3;0;22;206;2616;2691;1;tie;4;oma_vas
3;1;11;206;1831;1863;1;tie;1;pääkaista
3;1;11;206;1863;2126;1;tie;1;pääkaista
3;1;11;206;2126;2266;1;tie;1;pääkaista
3;1;12;206;1906;2006;1;tie;4;oma_vas
3;1;13;206;2006;2108;1;tie;3;oma_oik
3;2;21;206;1831;1863;1;tie;1;pääkaista
3;2;21;206;1863;2126;1;tie;1;pääkaista
3;2;21;206;2126;2266;1;tie;1;pääkaista
3;2;22;206;2107;2126;1;tie;4;oma_vas
